ID_Number,c4_base,c8_base,c4_top,c8_top,twist_linear,twist_amplitude,twist_period,perimeter_ratio,height,mass,thickness,material
799,0,0.996822510461433,0,0.996822510461433,4.71238898038469,0,0,1,19,3.3,0.497377464279255,NinjaFlex
801,0,-0.977563792017287,0,-0.842946544121011,4.31968989868597,0,0,1,19,3.3,0.497377464279255,NinjaFlex
802,0,0.761210485073581,0,0.761210485073581,3.92699081698724,0,0,1,19,3.3,0.530171582803162,Armadillo
803,0,-0.977563792017287,0,-0.842946544121011,4.31968989868597,0,0,1,19,3.3,0.497377464279255,NinjaFlex
806,0,0.839769054582444,0,0.839769054582444,6.28318530717959,0,0,1,19,3.3,0.497377464279255,NinjaFlex
807,0,0.986045866146804,0,0.761210485073581,0,0,0,1,19,3.3,0.530171582803162,Armadillo
809,0,0.839769054582444,0,0.839769054582444,6.28318530717959,0,0,1,19,3.3,0.497377464279255,NinjaFlex
812,0,0.761210485073581,0,0.761210485073581,0,0,0,1,19,3.3,0.530171582803162,Armadillo
813,0.157053455878989,0.97438630247872,0,0.839769054582444,4.31968989868597,0,0,1,19,3.3,0.497377464279255,NinjaFlex
815,0,-0.842946544121011,0,-0.977563792017287,4.71238898038469,0,0,1,19,3.3,0.497377464279255,NinjaFlex
816,0,-0.737692055414573,0.224835381073223,-0.737692055414573,0,0,0,1,19,3.3,0.530171582803162,Armadillo
821,0,-0.842946544121011,0,-0.842946544121011,0,0,0,1,19,3.3,0.497377464279255,NinjaFlex
822,0.0374725635122039,0.761210485073581,0.299780508097631,0.986045866146804,3.92699081698724,0,0,1,19,3.3,0.530171582803162,Armadillo
823,0,0.839769054582444,0.157053455878989,0.97438630247872,4.31968989868597,0,0,1,19,3.3,0.497377464279255,NinjaFlex
825,0.157053455878989,0.97438630247872,0.112181039913563,0.996822510461433,6.28318530717959,0,0,1,19,3.3,0.497377464279255,NinjaFlex
826,0.224835381073223,-0.737692055414573,0.224835381073223,-0.737692055414573,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
827,0.157053455878989,0.97438630247872,0.112181039913563,0.996822510461433,6.28318530717959,0,0,1,19,3.3,0.497377464279255,NinjaFlex
830,0.134617247896276,-0.842946544121011,0.134617247896276,-0.842946544121011,4.71238898038469,0,0,1,19,3.3,0.497377464279255,NinjaFlex
831,0,-0.737692055414573,0,-0.737692055414573,3.53429173528852,0,0,1,19,3.3,0.530171582803162,Armadillo
833,0.134617247896276,-0.842946544121011,0.134617247896276,-0.842946544121011,4.71238898038469,0,0,1,19,3.3,0.497377464279255,NinjaFlex
835,0,0.839769054582444,0,0.839769054582444,1.96349540849362,0,0,1,19,3.3,0.497377464279255,NinjaFlex
840,0.299780508097631,0.986045866146804,0,0.986045866146804,3.53429173528852,0,0,1,19,3.3,0.530171582803162,Armadillo
841,0,-0.842946544121011,0.134617247896276,-0.842946544121011,6.28318530717959,0,0,1,19,3.3,0.497377464279255,NinjaFlex
842,0,-0.842946544121011,0.134617247896276,-0.842946544121011,6.28318530717959,0,0,1,19,3.3,0.497377464279255,NinjaFlex
844,0.224835381073223,-0.737692055414573,0,-0.962527436487796,4.31968989868597,0,0,1,19,3.3,0.530171582803162,Armadillo
845,0.134617247896276,-0.842946544121011,0.134617247896276,-0.842946544121011,1.5707963267949,0,0,1,19,3.3,0.497377464279255,NinjaFlex
850,0,-0.842946544121011,0,-0.842946544121011,4.31968989868597,0,0,1,19,3.3,0.497377464279255,NinjaFlex
851,0,-0.842946544121011,0,-0.842946544121011,4.31968989868597,0,0,1,19,3.3,0.497377464279255,NinjaFlex
852,0,0.761210485073581,0,0.986045866146804,2.35619449019234,0,0,1,19,3.3,0.530171582803162,Armadillo
856,0,-0.737692055414573,0.224835381073223,-0.737692055414573,4.71238898038469,0,0,1,19,3.3,0.530171582803162,Armadillo
913,0,0.564200253760264,0,-0.288999884654425,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
916,0.853200138414689,-0.00459983851619539,0.995400161483804,0.848600299898494,0,0,0,1,19,3.3,0.945992432060544,Armadillo
917,0,-0.962527436487796,0,-0.737692055414573,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
921,0.995400161483804,0.13760018455292,0,0.279800207622035,0,0,0,1,19,3.3,0.945992432060544,Armadillo
922,0.0374725635122039,0.761210485073581,0.299780508097631,0.986045866146804,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
924,0,0.996822510461433,0,0.996822510461433,6.28318530717959,0,0,1,19,3.3,0.497377464279255,NinjaFlex
942,0,-0.737692055414573,0,-0.962527436487796,1.96349540849362,0,0,1,19,3.3,0.530171582803162,Armadillo
945,0.28440004613823,-0.573399930792655,0,0.279800207622035,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
947,0,0.986045866146804,0,0.761210485073581,1.96349540849362,0,0,1,19,3.3,0.530171582803162,Armadillo
948,0,0.638032672196101,0,0.976935983684949,3.53429173528852,0,0,1,19,3.3,0.581272458254069,Cheetah
950,0,-0.288999884654425,0,0.990800322967609,2.74889357189107,0,0,1,19,3.3,0.945992432060544,Armadillo
951,0,-0.962527436487796,0,-0.962527436487796,0,0,0,1,19,3.3,0.530171582803162,Armadillo
955,0.224835381073223,-0.737692055414573,0,-0.737692055414573,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
956,0,-0.661096688511152,0.338903311488848,-0.60461280326301,6.28318530717959,0,0,1,19,3.3,0.581272458254069,Cheetah
957,0.995400161483804,0.848600299898494,0,0.279800207622035,0,0,0,1,19,3.3,0.945992432060544,Armadillo
959,0,0.761210485073581,0.299780508097631,0.986045866146804,0,0,0,1,19,3.3,0.530171582803162,Armadillo
960,0,0.638032672196101,0,0.638032672196101,0,0,0,1,19,3.3,0.581272458254069,Cheetah
964,0,-0.857799976930885,0.995400161483804,0.848600299898494,3.14159265358979,0,0,1,19,3.3,0.945992432060544,Armadillo
969,0.299780508097631,0.986045866146804,0.299780508097631,0.986045866146804,2.35619449019234,0,0,1,19,3.3,0.530171582803162,Armadillo
978,0,-0.737692055414573,0,-0.737692055414573,0,0,0,1,19,3.3,0.530171582803162,Armadillo
983,0,-0.737692055414573,0,-0.962527436487796,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
984,0.426600069207345,-0.43119990772354,0.995400161483804,0.848600299898494,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
989,0,0.761210485073581,0,0.761210485073581,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
992,0,-0.962527436487796,0,-0.962527436487796,4.31968989868597,0,0,1,19,3.3,0.530171582803162,Armadillo
998,0.0374725635122039,0.761210485073581,0,0.761210485073581,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1003,0.224835381073223,-0.737692055414573,0.224835381073223,-0.737692055414573,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1010,0.299780508097631,0.986045866146804,0.0374725635122039,0.761210485073581,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1011,0.39538719673699,0.976935983684949,0,0.638032672196101,6.28318530717959,0,0,1,19,3.3,0.581272458254069,Cheetah
1019,0,0.986045866146804,0,0.986045866146804,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1023,0.224835381073223,-0.737692055414573,0,-0.737692055414573,2.35619449019234,0,0,1,19,3.3,0.530171582803162,Armadillo
1024,0.537728883612813,0.702808131440574,0.896214806021354,0.882051092644845,0,0,0,1,19,3.3,0.692520775623269,NinjaFlex
1027,0.711000115345575,-0.14679986158531,0.995400161483804,0.848600299898494,3.14159265358979,0,0,1,19,3.3,0.945992432060544,Armadillo
1031,0.448107403010677,-0.462271116387187,0,-0.462271116387187,3.53429173528852,0,0,1,19,3.3,0.692520775623269,NinjaFlex
1033,0,0.986045866146804,0,0.761210485073581,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
1036,0,-0.857799976930885,0,0.279800207622035,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
1037,0,-0.962527436487796,0.224835381073223,-0.737692055414573,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
1040,0,0.279800207622035,0.995400161483804,0.848600299898494,0,0,0,1,19,3.3,0.945992432060544,Armadillo
1041,0,0.986045866146804,0.299780508097631,0.986045866146804,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1047,0,-0.661096688511152,0,-0.661096688511152,0,0,0,1,19,3.3,0.581272458254069,Cheetah
1049,0,-0.962527436487796,0,-0.737692055414573,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1051,0,-0.462271116387187,0,-0.910378519397865,6.28318530717959,0,0,1,19,3.3,0.692520775623269,NinjaFlex
1054,0.299780508097631,0.986045866146804,0,0.761210485073581,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
1058,0.224835381073223,-0.737692055414573,0,-0.962527436487796,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
1061,0.0374725635122039,0.761210485073581,0,0.986045866146804,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
1063,0.356740327882998,-0.583802950803169,0,-0.583802950803169,6.28318530717959,0,0,1,19,3.3,0.598086124401914,Cheetah
1064,0.451871081985131,0.920452098436808,0,0.638032672196101,2.74889357189107,0,0,1,19,3.3,0.581272458254069,Cheetah
1068,0.448107403010677,0.971672573246981,0,-0.462271116387187,0,0,0,1,19,3.3,0.692520775623269,NinjaFlex
1069,0,0.761210485073581,0,0.986045866146804,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1073,0,0.976935983684949,0,0.976935983684949,6.28318530717959,0,0,1,19,3.3,0.581272458254069,Cheetah
1075,0,0.962071803356491,0,0.605331475473493,6.28318530717959,0,0,1,19,3.3,0.598086124401914,Cheetah
1076,0,-0.910378519397865,0,-0.910378519397865,0,0,0,1,19,3.3,0.692520775623269,NinjaFlex
1077,0,-0.737692055414573,0.224835381073223,-0.737692055414573,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1079,0.338903311488848,-0.60461280326301,0.338903311488848,-0.60461280326301,2.74889357189107,0,0,1,19,3.3,0.581272458254069,Cheetah
1081,0,0.761210485073581,0,0.761210485073581,3.53429173528852,0,0,1,19,3.3,0.530171582803162,Armadillo
1082,0.896214806021354,0.882051092644845,0,-0.462271116387187,3.53429173528852,0,0,1,19,3.3,0.692520775623269,NinjaFlex
1085,0,0.971672573246981,0,0.523565170236303,3.53429173528852,0,0,1,19,3.3,0.692520775623269,NinjaFlex
1086,0,-0.583802950803169,0.356740327882998,-0.583802950803169,6.28318530717959,0,0,1,19,3.3,0.598086124401914,Cheetah
1096,0,0.279800207622035,0.711000115345575,-0.14679986158531,3.92699081698724,0,0,1,19,3.3,0.945992432060544,Armadillo
1099,0.853200138414689,-0.00459983851619539,0,0.279800207622035,3.53429173528852,0,0,1,19,3.3,0.945992432060544,Armadillo
1101,0,-0.661096688511152,0,-0.661096688511152,6.28318530717959,0,0,1,19,3.3,0.581272458254069,Cheetah
1121,0.224835381073223,-0.737692055414573,0,-0.737692055414573,2.35619449019234,0,0,1,19,3.3,0.530171582803162,Armadillo
1125,0.56880009227646,0.422000230691149,0,-0.288999884654425,0,0,0,1,19,3.3,0.945992432060544,Armadillo
1126,0.299780508097631,0.986045866146804,0.299780508097631,0.986045866146804,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1130,0.56880009227646,0.564200253760264,0.995400161483804,0.13760018455292,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
1131,0,-0.962527436487796,0.224835381073223,-0.737692055414573,3.53429173528852,0,0,1,19,3.3,0.530171582803162,Armadillo
1134,0,0.638032672196101,0.451871081985131,0.920452098436808,3.14159265358979,0,0,1,19,3.3,0.581272458254069,Cheetah
1138,0,0.986045866146804,0,0.761210485073581,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1146,0.224835381073223,-0.737692055414573,0,-0.737692055414573,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
1154,0,-0.962527436487796,0,-0.962527436487796,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1168,0,-0.977563792017287,0,-0.977563792017287,6.28318530717959,0,0,1,19,3.3,0.497377464279255,NinjaFlex
1170,0.224835381073223,-0.737692055414573,0.224835381073223,-0.737692055414573,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1173,0.475653770510664,0.962071803356491,0.475653770510664,0.962071803356491,2.35619449019234,0,0,1,19,3.3,0.598086124401914,Cheetah
1175,0,0.986045866146804,0,0.761210485073581,4.31968989868597,0,0,1,19,3.3,0.530171582803162,Armadillo
1176,0,0.839769054582444,0,0.996822510461433,6.28318530717959,0,0,1,19,3.3,0.497377464279255,NinjaFlex
1181,0.178370163941499,-0.762173114744668,0,-0.940543278686167,6.28318530717959,0,0,1,19,3.3,0.598086124401914,Cheetah
1183,0,-0.737692055414573,0,-0.737692055414573,1.96349540849362,0,0,1,19,3.3,0.530171582803162,Armadillo
1190,0.451871081985131,0.920452098436808,0,0.976935983684949,0,0,0,1,19,3.3,0.581272458254069,Cheetah
1191,0.224835381073223,-0.737692055414573,0.224835381073223,-0.737692055414573,4.31968989868597,0,0,1,19,3.3,0.530171582803162,Armadillo
1192,0,0.990800322967609,0.853200138414689,-0.00459983851619539,2.74889357189107,0,0,1,19,3.3,0.945992432060544,Armadillo
1193,0,-0.583802950803169,0,-0.583802950803169,4.31968989868597,0,0,1,19,3.3,0.598086124401914,Cheetah
1194,0,0.976935983684949,0,0.638032672196101,3.92699081698724,0,0,1,19,3.3,0.581272458254069,Cheetah
1197,0,-0.288999884654425,0.995400161483804,0.13760018455292,2.35619449019234,0,0,1,19,3.3,0.945992432060544,Armadillo
1198,0,0.962071803356491,0,0.605331475473493,0,0,0,1,19,3.3,0.598086124401914,Cheetah
1199,0.451871081985131,0.920452098436808,0.451871081985131,0.920452098436808,3.14159265358979,0,0,1,19,3.3,0.581272458254069,Cheetah
1203,0.338903311488848,-0.60461280326301,0,-0.661096688511152,0,0,0,1,19,3.3,0.581272458254069,Cheetah
1204,0,-0.737692055414573,0.224835381073223,-0.737692055414573,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
1208,0.56880009227646,0.422000230691149,0,0.990800322967609,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
1209,0,0.761210485073581,0,0.761210485073581,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1212,0,0.279800207622035,0,0.279800207622035,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
1213,0,-0.962527436487796,0.224835381073223,-0.737692055414573,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1215,0,0.279800207622035,0,0.279800207622035,0,0,0,1,19,3.3,0.945992432060544,Armadillo
1217,0.0374725635122039,0.761210485073581,0,0.986045866146804,4.31968989868597,0,0,1,19,3.3,0.530171582803162,Armadillo
1219,0,0.605331475473493,0,0.962071803356491,3.92699081698724,0,0,1,19,3.3,0.598086124401914,Cheetah
1221,0.56880009227646,0.422000230691149,0,0.990800322967609,0,0,0,1,19,3.3,0.945992432060544,Armadillo
1223,0,-0.940543278686167,0,-0.583802950803169,0,0,0,1,19,3.3,0.598086124401914,Cheetah
1224,0,0.986045866146804,0,0.986045866146804,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
1225,0.711000115345575,0.848600299898494,0,-0.288999884654425,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
1226,0.338903311488848,-0.60461280326301,0,-0.661096688511152,3.92699081698724,0,0,1,19,3.3,0.581272458254069,Cheetah
1227,0.356740327882998,-0.583802950803169,0.356740327882998,-0.583802950803169,2.74889357189107,0,0,1,19,3.3,0.598086124401914,Cheetah
1228,0,-0.962527436487796,0,-0.962527436487796,1.96349540849362,0,0,1,19,3.3,0.530171582803162,Armadillo
1233,0,0.761210485073581,0.299780508097631,0.986045866146804,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1234,0.995400161483804,0.848600299898494,0.995400161483804,0.848600299898494,3.14159265358979,0,0,1,19,3.3,0.945992432060544,Armadillo
1240,0.995400161483804,0.848600299898494,0.853200138414689,-0.00459983851619539,0,0,0,1,19,3.3,0.945992432060544,Armadillo
1242,0.224835381073223,-0.737692055414573,0,-0.737692055414573,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1243,0,-0.288999884654425,0.995400161483804,0.848600299898494,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
1246,0,-0.857799976930885,0,0.990800322967609,0,0,0,1,19,3.3,0.945992432060544,Armadillo
1248,0.299780508097631,0.986045866146804,0.299780508097631,0.986045866146804,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
1250,0.142200023069115,0.990800322967609,0.995400161483804,0.848600299898494,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
1251,0,-0.661096688511152,0.338903311488848,-0.60461280326301,3.14159265358979,0,0,1,19,3.3,0.581272458254069,Cheetah
1253,0.0374725635122039,0.761210485073581,0,0.761210485073581,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
1256,0,0.638032672196101,0,0.976935983684949,6.28318530717959,0,0,1,19,3.3,0.581272458254069,Cheetah
1257,0,-0.737692055414573,0,-0.962527436487796,4.31968989868597,0,0,1,19,3.3,0.530171582803162,Armadillo
1258,0,0.706400276829379,0.995400161483804,0.13760018455292,0,0,0,1,19,3.3,0.945992432060544,Armadillo
1261,0,-0.288999884654425,0,0.279800207622035,2.74889357189107,0,0,1,19,3.3,0.945992432060544,Armadillo
1265,0.56880009227646,0.422000230691149,0,-0.857799976930885,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
1266,0,-0.943516114751859,0,-0.661096688511152,0,0,0,1,19,3.3,0.581272458254069,Cheetah
1270,0.451871081985131,0.920452098436808,0,0.638032672196101,6.28318530717959,0,0,1,19,3.3,0.581272458254069,Cheetah
1272,0,-0.573399930792655,0,-0.288999884654425,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
1273,0.356740327882998,-0.583802950803169,0,-0.583802950803169,6.28318530717959,0,0,1,19,3.3,0.598086124401914,Cheetah
1274,0,0.976935983684949,0,0.976935983684949,0,0,0,1,19,3.3,0.581272458254069,Cheetah
1275,0.995400161483804,0.848600299898494,0.426600069207345,-0.43119990772354,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
1277,0.356740327882998,-0.583802950803169,0,-0.583802950803169,0,0,0,1,19,3.3,0.598086124401914,Cheetah
1278,0.338903311488848,-0.60461280326301,0,-0.661096688511152,6.28318530717959,0,0,1,19,3.3,0.581272458254069,Cheetah
1279,0.56880009227646,0.422000230691149,0.995400161483804,0.13760018455292,0,0,0,1,19,3.3,0.945992432060544,Armadillo
1281,0.475653770510664,0.962071803356491,0,0.962071803356491,0,0,0,1,19,3.3,0.598086124401914,Cheetah
1282,0,0.976935983684949,0.451871081985131,0.920452098436808,2.74889357189107,0,0,1,19,3.3,0.581272458254069,Cheetah
1283,0.56880009227646,0.848600299898494,0,-0.288999884654425,0,0,0,1,19,3.3,0.945992432060544,Armadillo
1286,0,-0.661096688511152,0.338903311488848,-0.60461280326301,0,0,0,1,19,3.3,0.581272458254069,Cheetah
1288,0.0374725635122039,0.761210485073581,0,0.986045866146804,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1289,0,-0.940543278686167,0,-0.940543278686167,2.74889357189107,0,0,1,19,3.3,0.598086124401914,Cheetah
1290,0,-0.943516114751859,0,-0.661096688511152,3.92699081698724,0,0,1,19,3.3,0.581272458254069,Cheetah
1291,0,-0.288999884654425,0.995400161483804,0.13760018455292,0,0,0,1,19,3.3,0.945992432060544,Armadillo
1293,0,0.962071803356491,0,0.605331475473493,6.28318530717959,0,0,1,19,3.3,0.598086124401914,Cheetah
1295,0.451871081985131,0.920452098436808,0,0.976935983684949,3.14159265358979,0,0,1,19,3.3,0.581272458254069,Cheetah
1296,0,-0.737692055414573,0,-0.737692055414573,6.28318530717959,0,0,1,19,3.3,0.530171582803162,Armadillo
1298,0,0.564200253760264,0.711000115345575,-0.14679986158531,6.28318530717959,0,0,1,19,3.3,0.945992432060544,Armadillo
1299,0,0.976935983684949,0,0.638032672196101,6.28318530717959,0,0,1,19,3.3,0.581272458254069,Cheetah
1300,0.299780508097631,0.986045866146804,0.299780508097631,0.986045866146804,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1301,0.475653770510664,0.962071803356491,0.356740327882998,-0.583802950803169,0,0,0,1,19,3.3,0.598086124401914,Cheetah
1302,0.853200138414689,-0.00459983851619539,0.995400161483804,0.13760018455292,3.53429173528852,0,0,1,19,3.3,0.945992432060544,Armadillo
1303,0,0.638032672196101,0.451871081985131,0.920452098436808,6.28318530717959,0,0,1,19,3.3,0.581272458254069,Cheetah
1304,0,-0.737692055414573,0,-0.737692055414573,0,0,0,1,19,3.3,0.530171582803162,Armadillo
1306,0.475653770510664,0.962071803356491,0,0.962071803356491,3.92699081698724,0,0,1,19,3.3,0.598086124401914,Cheetah
1307,0,-0.661096688511152,0,-0.943516114751859,3.53429173528852,0,0,1,19,3.3,0.581272458254069,Cheetah
1308,0,-0.737692055414573,0.224835381073223,-0.737692055414573,2.35619449019234,0,0,1,19,3.3,0.530171582803162,Armadillo
1310,0,-0.583802950803169,0.356740327882998,-0.583802950803169,0,0,0,1,19,3.3,0.598086124401914,Cheetah
1311,0.451871081985131,0.920452098436808,0.451871081985131,0.920452098436808,0,0,0,1,19,3.3,0.581272458254069,Cheetah
1315,0,0.638032672196101,0,0.638032672196101,0,0,0,1,19,3.3,0.581272458254069,Cheetah
1316,0,0.279800207622035,0,-0.288999884654425,2.74889357189107,0,0,1,19,3.3,0.945992432060544,Armadillo
1318,0,0.976935983684949,0.451871081985131,0.920452098436808,0,0,0,1,19,3.3,0.581272458254069,Cheetah
